"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5097.45441862074","5646.97527302274","6121.18399434878","6473.31947556544","6661.82573399034","6780.32416984168","7040.64124827697","7470.84028296796","7946.94336166359","8211.45845465982","8454.71615839044","8522.9418309566","8683.41251973238","9044.71151912508","9802.6587521839","10636.8888761425","11691.2612474523","13202.6561245637","14523.0430191712","14554.8307892599","15311.0291308516","17099.8188262158","18806.5630239468","20111.9512166907","21167.1767869797","22237.0930469827","23195.8111318552","24472.0098497445","25508.6321041945",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3409.3029835199","3530.68130849747","3522.12081203668","3723.09046106844","4191.26016148253","4511.59389842465","4636.04752136048","4930.38787618942","4879.8168535421","4943.3117680062","5115.127918645","5193.02465320875","5500.92408990353","5778.61205891476","6171.59813586745","6705.08808027926","7365.73661936942","8140.97968178412","8984.07945744973","9078.55665684968","9869.07041630084","10626.0771337578","11400.3357325305","12169.1200775919","12561.2185698171","12945.2515909503","13404.2222149468","13772.2901725032","14393.4515973973",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2604.51710607687","2611.22597382641","2615.23612675917","2669.24797658731","2779.62457639381","2902.43669311078","3057.48534686133","3198.50535871616","3145.17373002437","3217.64720644069","3361.32584939356","3459.88594598148","3566.98383997021","3736.35569189357","4013.77434321899","4255.37529778477","4531.98625186561","4877.47273855633","5093.57833426654","5106.39920581329","5468.30550688589","5689.76094098301","6081.93666665174","6514.66717106267","6930.76446315448","7313.4098049604","7784.13669907134","8340.33133072608","8935.30018274343",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9827.54803155379","10555.026773254","11004.3725305434","10751.880409431","11542.5602196077","12490.9669571821","12741.1757828209","13467.9954876594","13310.0942500504","12905.3773830159","13351.1381743658","14534.2166081906","15437.159347036","15407.2749291047","16429.6927860715","18297.0006493969","18531.5396584226","18124.6534724604","19352.5037738691",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439.20433379776","1592.08045130693","1811.45248660718","2141.9351744737","2264.31554077217","2182.9039313409","2337.46854649587","2229.39740242412","2116.99671712996","2135.98051090442","2081.39414082676","2079.29394815299","2065.95229067559","2106.76179109937","2176.5822279012","2335.09315476099","2404.68338702444","2678.19494066838","2656.81990212359","2791.80196552362","3039.77734759451","3069.74205973674","3205.91300092382","3318.67091030897","3761.47550972897","4080.17338632061","4208.78220971797","4269.43124398009","4298.65391124403",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6175.62429910028","5915.54058861551","6183.52512100098","6549.98361492105","7029.08137168522","7664.95502871434","8254.59649533598","8922.21852807081","9471.45612200293","10022.3953632385","10652.936809633","11101.9604779552","11781.070885883","12257.1448668074","13341.0999992516","13895.9235416906","15142.1848735363","16787.9702463152","18310.4432086685","19246.4486754828","21048.3305213108","22850.6388460286","23833.2097049187","24719.2475053521","25612.2578311438","26856.0650555563","27735.3508495019","29930.9917768016","31342.9738029993",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1646.30818527026","1451.81144106623","1492.62998555731","1497.04670060649","1489.27224044302","1522.26762496358","1598.72195767809","1684.70585571001","1802.26438882352","1875.25386283096","1919.77586116001","1997.93171694732","2075.26666989527","2023.22471312857","2296.01514561344","2452.29962078895","2634.07405233831","2795.6619372427","2958.43397372785","3045.53300247046","3184.7138949539","3306.58941016777","3463.84641495985","3630.62967859759","3760.01807806458","3808.01400596883","3868.05892948061","3899.88406659635","3968.60327966966",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14423.7870226178","15147.6482914597","16095.7251230114","17097.758987233","18025.6329137185","19063.8593371323","19640.5027179175","20760.3555731483","22028.1591750792","23432.9692287989","24672.3375620185","26748.0132877693","27384.7836192058","27890.7834131649","31141.0560484161","31518.484697033","32150.4883295147","32821.8996097173","33036.5258112277","32816.9461058232","33229.9230346065","34195.6510701376","35286.0592128462","36207.6795433843","37053.7532001542","37715.3618556278","38383.0357566328","39006.3905970833","39470.8560833624",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11762.8749767621","12721.1619511167","13163.0321686384","13183.4332399167","13558.343144824","14385.5945212971","14902.564078651","15791.049245885","16691.5572483911","17723.4633156481","18886.9110659257","19540.620801868","20367.6644076272","20840.8771855788","21475.6371954788","22739.5896603865","24655.3616564886","25705.9484926415","26631.5639632704","26469.1012416289","27308.1861600759","26780.2149060404","26454.1026011519","27899.5094652197","28746.6530781988","29684.6916690185","31042.005773058","32554.2976837599","33041.1806012107",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5147.91547120627","5366.97158776329","5443.41226615239","5705.61083365361","5991.90863957668","6383.42795829754","6452.948608266","6691.47329430097","6625.91169664253","6491.84320581362","6353.2378621558","6313.61551470069","6292.12124346789","6565.98367625918","6896.8783384269","7146.77400416156","7600.70403039163","8111.13792864756","8674.89550004544","8601.54016499283","9541.37180418587","10016.7703711715","10015.4860474708","10898.4490165481","11486.9443725413","11807.7725893302","12287.9858793711","12971.6838450747","13570.8625361219",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2321.69707416161","2427.9245864108","2392.84012430877","2668.89159064596","3007.94907384751","3220.68746332944","2934.99453029732","2651.48522966936","2297.57233489821","2600.92883281033","2872.85441688443","3199.43113355032","3087.76191132811","3294.4110274246","3465.97872760407","3695.02388646271","3937.23991344868","4405.77857347918","4656.12617625395","4728.00920569197","4697.28679698209","4799.10538708987","4967.18788158128","5117.75456253195","5148.4730727578",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2666.58433115163","2697.4264480058","2860.27207582615","2957.05317340429","3111.76316178154","3241.00000311211","3366.46649947114","3327.76122335469","3383.58620547236","3587.43983220244","3586.77786765782","3676.79304627873","3780.52386338193","3880.31462034927","4108.63282963511","4268.10614537517","4441.52884976802","4540.56709282646","4647.62970725981","4550.65664385521","4678.884408644","4906.83948991797","5025.80934506191","5209.98274315561","5468.93395763099","5669.78622013604","5837.40615526854","6115.00400275455","6400.1637799595",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17861.1594391301","18540.8939587663","19170.0964298779","19682.4109140291","20555.5602979641","21442.0106772767","22352.573532981","23359.3572835489","24154.5733822939","25205.3197084099","26801.2193857353","27748.6492877713","28724.1790635177","29642.0213943532","31240.9372143543","32772.0819014168","34870.8284764745","36587.0890537303","37498.8879587335","36493.8093593516","37771.2628435638","39186.6921629279","40229.6999628798","41651.2217707445","42828.1350125645","43923.8040101513","45105.7233108226","47038.4837872443","48643.0304789505",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86169.394325863","88138.4224405797","92091.2766005979","91451.6085399955","101329.478704109","97768.5711463114","107541.455807957","109362.50761237","111255.994391017","108953.677101571","117518.700908167","124024.568164572","122674.723654027","122495.788005256","123308.202338417","123822.08327823","123573.630778773","124609.304140088","126597.63911067",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5272.16846974394","4787.76930446694","4508.10329215193","4691.84896587397","4987.70369834318","5420.67170179925","5738.18463633588","5563.51226019506","5544.24467506363","5596.46217892856","5848.88537623038","6521.41537870868","7162.33565416138","7551.60477850967","8982.10133718686","9602.12619877652","11544.6827257528","13686.8309720262","16782.232098128","16635.2297984454","16966.460609266","17907.6746269812","18931.5324968882","19797.3788746757","20623.3243694339","21631.7701541759","23868.0691960307","26595.5868048015","28206.3570497561",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8010.38189289038","7845.75729463895","6855.50269874725","6416.87020340404","5737.19387068734","5613.28295492244","5517.86212993559","5699.94969819124","5465.05976670673","5914.3414892284","6825.40603759493","7361.38379952194","8037.49948207895","9254.56029742868","10226.7847523037","11822.3709000989","14912.2452959989","16648.2446710673","20163.6116757271","19389.9421268072","20490.1294447295","24310.043965548","25784.5671588395","26240.2745047903","25751.5141372688","24061.0993654187","24072.2779258979","25766.9288144165","27147.3335822451",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563.279793278565","584.110464393561","668.527837724612","672.897498103189","360.792074648853","506.622124561991","564.569547500326","612.414182193035","621.603307487644","610.266307192179","639.280873399623","683.119085599922","767.207598528024","786.523239331461","855.519574218343","947.467131686366","1042.26063650705","1123.83645092275","1240.10499469941","1292.67889403154","1367.83298855606","1467.96170816509","1588.51643994751","1651.5872569031","1766.68069726447","1895.11204489505","1978.27038614757","2082.2936354878","2253.52000619829",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1276.96014677069","1316.71447700204","1393.82654821638","1457.03166882629","1544.81562066331","1651.9152625534","1761.10791497445","1821.53951853138","1906.62836368878","2044.00340292649","2134.14527867121","2232.85413853177","2310.12471547593","2478.76413738103","2691.4835655447","2940.53680715466","3210.37449042573","3481.181469359","3606.82334131866","3833.50255074299","4112.38723005316","4351.07742347792","4614.49820097067","4915.60547606187","5288.9809446877","5671.53567558558","6097.71610615474","6563.34978960887","7079.54065525892",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27709.392715405","31887.1332082207","32913.5194419319","32334.6621637986","32387.0455258808","32381.9213859609","33142.0688939231","33430.0526957783","34123.0584317549","32634.6832555203","34440.705844081","33886.4308182902","32527.4346993002","35787.1820369062","38515.9471353676","40726.0578818143","41927.6212548868","42654.2741883499","44945.3211329768","43119.8843940415","44498.6757371913","48473.7092080944","50491.547401579","51188.9636377833","52550.7924554558","53897.9439750081","54159.8017553361","53693.3642364901","55119.914656848",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1143.53876006647","1238.57270657096","1315.62138293268","1372.15039839441","1378.91757783718","1453.28420050049","1526.14246824212","1670.77186038239","1714.97735868437","1745.10059332261","1845.52334077184","1953.48384028999","2053.79812407236","2191.6220015108","2273.59749500857","2450.73849999782","2702.90100884051","3011.09645487644","3220.3296561385","3262.02033780071","3327.14229487283","3643.09216091874","4152.15610132041","4306.14933797338","4397.80934324047","4551.99691788528","4703.85680799966","4880.26151674132","4759.28188235824",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1507.678389675","1551.26251694931","1559.16636019137","1570.35581365533","1559.20295366314","1633.06022798617","1654.03606968783","1693.69266303986","1771.69998185193","1867.22084611746","1923.98213542345","2007.41389567075","2003.10158502477","2123.43373627063","2251.25312177831","2389.98817987404","2458.1690335284","2579.77446723852","2664.22927583134","2667.30742607382","2718.90657156369","2739.33565520208","2854.11926267911","2903.74082589621","3067.03404918462","3205.89449919119","3351.53661694622","3556.13775834736","3775.86800803326",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22655.1186725474","24286.78147308","25705.5850748914","28598.3233851667","31448.4654930909","33390.0770277734","35086.4150053451","37384.4370078488","35740.2273541909","38026.4492244673","41662.743672301","41000.4184287648","42886.1810521591","46342.2964963802","51612.8242143512","55809.7003197045","60745.4558738891","65230.1084408815","64230.635958682","62873.4947499576","71565.9997290916","76034.3340635206","78978.8228537791","82881.4069995879","86611.5135864034","89007.4608027369","91452.0427303235","96552.6026075455","101352.576573768",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1221.94149796301","1301.90126783324","1458.6502151233","1509.10095933048","1635.92161833945","1757.2656115042","1767.77169189463","1723.50452586582","1725.43643938784","1694.65217556969","1445.48621551536","1323.1521763905","1271.97901376378","1344.05533961354","1411.46841305574","1497.18302052841","1611.37404383798","1735.89455403493","1853.13744871543","1737.97249328641","1832.8315557803","2064.59579326473","2142.50702777021","2185.86876042445","2216.26502488769","2235.82694853756","2276.80010809996","2339.38066750728","2409.41047674077",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","810.118154600756","851.515975860339","705.485623349224","735.30149555578","739.655533795687","695.692689878056","719.399956490031","685.200163120274","697.846965262905","681.33132511545","723.102052328596","667.39716272313","820.514336553387","872.254675389416","913.910003736005","947.915152946498","985.790854042327","1064.55035522898","1116.99388612529","1135.63112096309","1183.33009362303","1255.45303814858","1440.99744917061","1730.99631661979","1803.86302296416","1416.36613658096","1486.04485150236","1544.42928960789","1603.50507422713",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2927.94816907705","3030.72364207494","3271.93648249111","3496.50062067362","3690.62173771844","3899.66895934642","3960.38525899283","4114.23221467345","4233.04281222429","4351.59832259694","4466.04899977527","4573.70010500338","4691.68465878851","4827.60684496159","4977.06026041081","5246.37229951791","5614.57372993736","5847.26408238892","6062.0370475614","5955.81386643625","6152.43459960941","6492.56213133652","6773.4821398818","7014.78665809052","7236.25468970639","7453.28411900657","7686.02635964398","7972.76858986504","8316.98897063089",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49484.3442840244","53243.6282364421","58209.8295940581","60124.6056800075","64038.2942033001","64432.430812531","67251.7903534525","71286.9117918358","74272.1311279216","78463.9447662703","85274.4100829417","87290.4201231491","75725.3371646717","72075.2969184308","65725.5675212026","61073.1592450291","59430.9847082279","59290.9167039857","59697.4434168484","61250.8637799613","63037.1257780432","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4880.09438532673","5095.07066098579","5570.8856939773","5792.43616199184","5181.04565426546","5726.12908781916","6137.79673784259","6800.87721530775","7197.87171569288","8064.49288070053","9181.69258483747","10198.6108053729","11225.3624399956","12632.1426970174","12536.5040525201","12797.3242657416","13746.9266841334","13933.8382111044","14629.0701701261","14659.5402320307","14922.1370002419","15615.2321059434","16433.4497517736","17404.2751006043",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1714.95118377946","1732.98324756763","1721.93376629939","1703.41907574551","1710.91171360884","1757.61432222286","1834.21134058236","1883.28976690918","1901.73035468333","1921.49728241259","1980.47184919577","2060.21837114023","2170.22095478075","2248.46184273713","2398.96517464999","2559.81192483622","2726.76070470284","2907.47989410764","3044.34163844117","3090.50499111417","3220.64216854698","3347.4479164848","3454.8388567322","3602.64377927394","3749.4452037456","3802.69995184319","3800.12251615162","3878.02371043996","3966.29350941444",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3786.90523231112","3830.45186270525","3930.56017154843","3701.00126696338","1976.87329727011","2222.6299765969","2296.77431104655","2039.75061747159","1811.67739230708","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1715.97620001983","1734.05176706057","1723.09728014764","1704.66856739108","1712.13980961918","1758.81774871079","1835.46547395702","1884.70561251037","1903.25891697408","1923.03673349642","1982.02735520746","2061.72049190257","2171.71057957459","2249.83403916365","2400.27991561475","2561.26507750412","2728.3668433918","2909.27141774674","3046.05680354654","3092.16103282327","3222.36962539368","3349.32826817332","3456.72377422276","3604.62803238771","3751.50411541944","3804.83374243222","3802.33252540044","3880.32210618265","3968.67494156816",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9868.76268095374","10357.0109272732","10857.1077444255","11423.1213053926","12547.168913167","13413.6432693291","15027.1556866641","16472.2334408318","17642.6761083292","17702.2240301254","18840.5710531434","20200.805990212","20900.1443135388","21526.1913362185","22080.7597972757","22472.3577440067","22722.4049993357","23213.6327527002","23776.2301291933",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1605.19212106229","1638.86159312911","1743.9236784887","1819.32337266615","1961.4207702459","2147.5825092633","2213.77885565495","2372.81542921798","2382.69164924502","2507.20271191508","2612.01014698724","2689.20120439513","2813.15348666994","2997.32245520347","3086.02509796124","3189.25181295963","3312.72796857403","3412.5581634074",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6759.8598903556","7040.95981683896","7098.73423118968","6663.21863883955","6922.46772449305","6959.71466349555","7056.4187335882","7487.88275944954","7650.80328559068","7561.2803272591","7799.40000859376","8207.12120717822","8469.8532490481","9063.39606618975","9981.17696527727","10630.6572258536","11453.8811552843","12218.94599559","12824.4166272693","13159.7085733661","13841.4149229729","14788.0679987466","15303.7015920989","15851.9966170016","16018.086880392","15472.9778966876","14622.0505350608","15002.4198616731","15497.8884747152",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7135.34855138661","7428.51703661493","8026.26378399049","8648.07634396241","9360.74371399607","10068.382465844","10613.2046577645","10700.7066033767","11356.6584903177","12371.3557595516","13294.4945941052","14139.7394120496","15188.1863491952","16616.1345443472","18864.6447374545","21165.11305279","23691.6438756506","23059.2356368899","24962.279367295","25835.0047572051","26647.4219627674","27897.5985749197","28927.6687644359","29691.5230297998","30895.9894265554","32371.2229547652","33917.1989610966",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12314.6544536447","11590.7424384497","11223.6694788599","11844.4695607727","12756.5980129221","13556.1142247384","14271.9543195627","15270.9271461203","16040.7072074063","17067.1629112275","18050.3756033208","18955.2830972556","20305.0222228046","21133.636591287","22776.855591449","23945.2553423533","25763.1614880361","27605.6371039673","29624.1901825066","27475.9859021907","27739.3482210448","28804.7015194266","28900.8780286843","29796.8119898561","30844.5936218589","31645.4658754328","33183.9973679307","36153.3831240136","38209.0677670837",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20120.528691303","20422.8947408885","20525.5608281343","20458.6672040469","21595.6650166026","22814.8305491866","23634.0280292895","24496.8224192916","25544.7329174342","27181.3622524151","29320.7020217337","29679.246230174","30636.3601262273","31512.93086095","33567.306066387","34006.1042805229","37463.6168190292","40628.1484680394","41904.1291828474","39694.9755664659","41632.685889429","43808.5011571571","44774.3868965168","45721.9948552973","46572.4559903105","48436.9751196205","49084.0655443068","51404.7853914838","52725.2174649245",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3655.3316249304","3741.53364186822","3851.26601305694","3970.1235510144","4061.14233981825","4256.24741380335","4411.84558099611","4541.11739983978","4632.51234540323","4769.01093953161","4905.54591084047","5025.16860790828","5299.74798045986","5587.10841744002","5925.26481987935","6449.37065166415","7005.21997250562","7465.18828927714","7619.63115789383","7742.41140855761","8073.51246469473","8370.81983710461","8873.80037591772","9542.55566875234","9836.79044351411","9899.29485883111","10237.8623978949","10526.1100493887","10721.6425853507",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31831.6757943579","33410.679784692","36340.2446386765","36245.9097446609","35356.2695386425","35547.7021221316","35050.422820929","34568.3846266961","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9225.46890925185","9671.04962389512","10551.2834568699","11234.0436988428","11082.8742042217","11058.066238116","11642.2099638598","13104.884788051","14087.8084359333","14275.5689332815","14684.0436053518","14652.4907641833","14611.1607976765","14165.7361775311","14184.8837049554","15870.2845546041","17520.163143279","19764.5447254386","19280.3926959817","19137.3887012742","19948.4157238127","22556.5825709346","23051.7917149443","24412.8862043654","25594.1039635656","26546.4058522716","27672.5188189107","29062.2628539554","30503.1875240724",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19845.6309917751","19315.7814901493","19541.6367569933","20862.8906729743","21958.8023196013","22809.2061372581","23873.4206133785","25325.9915916598",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719.819010080487","782.250791502993","836.953607798653","699.390151677724","761.543628066404","761.402894190284","766.192066616256","795.754533770715","831.126014035166","807.89281281102","789.085764479381","866.953457343728","919.302989979412","1033.57966763099","1365.7741538874","1593.19132484087","1595.09379921471","1635.0967059235","1661.6366222373","1688.08228231936","1875.55726137629","1852.93815588829","1988.06482319185","2067.79646739238","2179.24774129876","2191.74179538487","2012.81731594869","1929.47275158835","1964.78718732117",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1457.90923692021","1599.09718168939","1778.62818873721","1984.17549414506","2205.93097240066","2436.85423808794","2666.74561051244","2860.58696922871","2884.7914969969","3065.12811008158","3331.00444257182","3591.32545572745","3893.13709922577","4267.35076889047","4727.16487959568","5292.16109913094","5975.09634762865","6807.43677171883","7455.5365798313","8011.03048660141","8818.89205688648","9676.71659503232","10519.5459223117","11380.5876856527","12276.7708892557","13111.3377098496","13987.0476655982","15057.4288269427","16257.585276831",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6489.70985803607","6295.79032303556","5829.36585822501","5645.88432001721","5217.62746353459","5271.16408300096","5376.14895489487","5611.22759123577","5701.88863359951","5902.25219812938","6537.68268764202","6910.51457239916","7399.6652424588","8090.38258174087","9026.35102333606","10043.3234621095","11878.8308969096","13245.8161870378","15120.6305517099","14749.7422512361","15770.2218240061","17804.138504329","18721.4712871585","19447.2296091192","19936.8412857172","19830.4318136138","20216.629023258","21589.3234624585","22603.8702271634",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","842.616443789542","845.156650502636","812.56680433908","691.673926307358","794.236547446121","852.644990926985","918.356415515982","1035.83816138248","991.041746280711","998.402773337897","983.119899118552","961.366377382498","942.533339122638","982.346457085611","1004.33448682093","1020.97831665838","1065.77762896631","1089.69675077466","1125.03390820543","1164.34627800325","1216.50896727307","1286.47049660966","1360.25754497331","1430.52533324917","1504.2461660203","1566.99421824186","1620.70308114073","1682.74920216705","1761.13474298622",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4317.51975600197","4788.44090641364","5240.47891570955","5754.84341314266","6289.81635775019","6874.0421597067","7314.03568545291","7150.09988615721","6598.52372497027","6919.68853764967","7312.81069762426","7659.24325216892","8190.49602626424","8875.77403111093","9621.5855416126","10270.272536247","11039.8420894512","11885.8093673488","12261.459899262","12207.9684458475","13213.314737154","13537.488341522","14727.1430471079","15318.6367434611","15694.3366821362","16293.6097994167","16961.2655705925","17917.2068895954","19017.7358628531",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2375.93706394517","2232.53178445938","1591.20789140047","1339.65556187254","1060.54411203693","934.251534542134","780.759936982714","795.733551710829","834.930916465595","865.076920312654","943.137181958411","1039.08811978526","1150.19626328747","1276.80701235825","1420.90735176639","1533.30527829408","1658.49692921144","1798.80719928783","1938.44249285384","1986.59624690269","2094.53895926809","2245.78533483222","2404.80518123496","2567.78570070872","2726.50719409714","2851.70948577044","3006.51114103208","3216.58070235526","3443.69554079624",
